"state","year","month","unemployment_rate"
"PA",2021,"10","4.90"
"PA",2021,"11","4.70"
"PA",2021,"12","4.40"
"PA",2022,"1","4.30"
"PA",2022,"2","4.20"
"PA",2022,"3","4.20"
"PA",2022,"4","4.20"
"PA",2022,"5","4.20"
"PA",2022,"6","4.20"
"PA",2022,"7","4.10"
"PA",2022,"8","4.10"
"PA",2022,"9","4.10"
"PA",2022,"10","4.00"
"PA",2022,"11","4.00"
"PA",2022,"12","3.90"
"PA",2023,"1","3.90"
"PA",2023,"2","3.80"
"PA",2023,"3","3.70"
"PA",2023,"4","3.60"
"PA",2023,"5","3.60"
"PA",2023,"6","3.50"
"PA",2023,"7","3.50"
"PA",2023,"8","3.60"
"PA",2023,"9","3.60"
"PA",2023,"10","3.70"
"PA",2023,"11","3.70"
"PA",2023,"12","3.70"
"PA",2024,"1","3.70"
"PA",2024,"2","3.60"
"PA",2024,"3","3.60"
"PA",2024,"4","3.60"
"PA",2024,"5","3.60"
"PA",2024,"6","3.60"
"PA",2024,"7","3.60"
"PA",2024,"8","3.60"
"PA",2024,"9","3.70"
"PA",2024,"10","3.70"
"PA",2024,"11","3.70"
"PA",2024,"12","3.70"
"PR",2015,"1","12.20"
"PR",2015,"2","12.00"
"PR",2015,"3","12.10"
"PR",2015,"4","12.10"
"PR",2015,"5","12.10"
"PR",2015,"6","12.10"
"PR",2015,"7","12.10"
"PR",2015,"8","12.10"
"PR",2015,"9","12.00"
"PR",2015,"10","12.00"
"PR",2015,"11","12.00"
"PR",2015,"12","11.90"
"PR",2016,"1","11.70"
"PR",2016,"2","11.60"
"PR",2016,"3","11.50"
"PR",2016,"4","11.50"
"PR",2016,"5","11.60"
"PR",2016,"6","11.60"
"PR",2016,"7","11.70"
"PR",2016,"8","11.80"
"PR",2016,"9","12.00"
"PR",2016,"10","12.10"
"PR",2016,"11","12.00"
"PR",2016,"12","11.90"
"PR",2017,"1","11.80"
"PR",2017,"2","11.50"
"PR",2017,"3","11.20"
"PR",2017,"4","10.90"
"PR",2017,"5","10.60"
"PR",2017,"6","10.40"
"PR",2017,"7","10.40"
"PR",2017,"8","10.50"
"PR",2017,"9","10.70"
"PR",2017,"10","11.30"
"PR",2017,"11","10.90"
"PR",2017,"12","10.70"
"PR",2018,"1","10.40"
"PR",2018,"2","10.20"
"PR",2018,"3","9.90"
"PR",2018,"4","9.70"
"PR",2018,"5","9.50"
"PR",2018,"6","9.20"
"PR",2018,"7","9.00"
"PR",2018,"8","8.70"
"PR",2018,"9","8.50"
"PR",2018,"10","8.30"
"PR",2018,"11","8.30"
"PR",2018,"12","8.40"
"PR",2019,"1","8.60"
"PR",2019,"2","8.70"
"PR",2019,"3","8.60"
"PR",2019,"4","8.40"
"PR",2019,"5","8.10"
"PR",2019,"6","7.70"
"PR",2019,"7","7.60"
"PR",2019,"8","7.70"
"PR",2019,"9","8.00"
"PR",2019,"10","8.40"
"PR",2019,"11","8.70"
"PR",2019,"12","9.00"
"PR",2020,"1","9.10"
"PR",2020,"2","9.10"
"PR",2020,"5","8.90"
"PR",2020,"6","8.30"
"PR",2020,"7","8.20"
"PR",2020,"8","8.30"
"PR",2020,"9","8.60"
"PR",2020,"10","9.00"
"PR",2020,"11","9.30"
"PR",2020,"12","9.30"
"PR",2021,"1","9.00"
"PR",2021,"2","8.50"
"PR",2021,"3","8.20"
"PR",2021,"4","8.10"
"PR",2021,"5","8.10"
"PR",2021,"6","8.30"
"PR",2021,"7","8.40"
"PR",2021,"8","8.30"
"PR",2021,"9","7.90"
"PR",2021,"10","7.50"
"PR",2021,"11","7.00"
"PR",2021,"12","6.70"
"PR",2022,"1","6.50"
"PR",2022,"2","6.30"
"PR",2022,"3","6.10"
"PR",2022,"4","6.00"
"PR",2022,"5","5.90"
"PR",2022,"6","5.80"
"PR",2022,"7","5.80"
"PR",2022,"8","5.80"
"PR",2022,"9","5.90"
"PR",2022,"10","6.00"
"PR",2022,"11","6.00"
"PR",2022,"12","6.00"
"PR",2023,"1","6.00"
"PR",2023,"2","6.00"
"PR",2023,"3","6.00"
"PR",2023,"4","6.10"
"PR",2023,"5","6.20"
"PR",2023,"6","6.10"
"PR",2023,"7","6.00"
"PR",2023,"8","5.80"
"PR",2023,"9","5.70"
"PR",2023,"10","5.60"
"PR",2023,"11","5.60"
"PR",2023,"12","5.70"
"PR",2024,"1","5.80"
"PR",2024,"2","5.90"
"PR",2024,"3","5.90"
"PR",2024,"4","5.90"
"PR",2024,"5","5.80"
"PR",2024,"6","5.70"
"PR",2024,"7","5.60"
"PR",2024,"8","5.50"
"PR",2024,"9","5.40"
"PR",2024,"10","5.40"
"PR",2024,"11","5.40"
"PR",2024,"12","5.40"
"RI",2015,"1","6.50"
"RI",2015,"2","6.40"
"RI",2015,"3","6.40"
"RI",2015,"4","6.30"
"RI",2015,"5","6.20"
"RI",2015,"6","6.00"
"RI",2015,"7","5.90"
"RI",2015,"8","5.80"
"RI",2015,"9","5.70"
"RI",2015,"10","5.70"
"RI",2015,"11","5.70"
"RI",2015,"12","5.60"
"RI",2016,"1","5.60"
"RI",2016,"2","5.50"
"RI",2016,"3","5.50"
"RI",2016,"4","5.40"
"RI",2016,"5","5.40"
"RI",2016,"6","5.30"
"RI",2016,"7","5.30"
"RI",2016,"8","5.20"
"RI",2016,"9","5.10"
"RI",2016,"10","5.00"
"RI",2016,"11","4.90"
"RI",2016,"12","4.70"
"RI",2017,"1","4.60"
"RI",2017,"2","4.50"
"RI",2017,"3","4.50"
"RI",2017,"4","4.40"
"RI",2017,"5","4.40"
"RI",2017,"6","4.40"
"RI",2017,"7","4.40"
"RI",2017,"8","4.50"
"RI",2017,"9","4.50"
"RI",2017,"10","4.50"
"RI",2017,"11","4.50"
"RI",2017,"12","4.50"
"RI",2018,"1","4.50"
"RI",2018,"2","4.40"
"RI",2018,"3","4.30"
"RI",2018,"4","4.10"
"RI",2018,"5","4.00"
"RI",2018,"6","4.00"
"RI",2018,"7","3.90"
"RI",2018,"8","3.90"
"RI",2018,"9","3.90"
"RI",2018,"10","3.90"
"RI",2018,"11","3.90"
"RI",2018,"12","3.80"
"RI",2019,"1","3.80"
"RI",2019,"2","3.70"
"RI",2019,"3","3.60"
"RI",2019,"4","3.50"
"RI",2019,"5","3.50"
"RI",2019,"6","3.50"
"RI",2019,"7","3.50"
"RI",2019,"8","3.50"
"RI",2019,"9","3.50"
"RI",2019,"10","3.40"
"RI",2019,"11","3.40"
"RI",2019,"12","3.40"
"RI",2020,"1","3.50"
"RI",2020,"2","3.60"
"RI",2020,"3","3.70"
"RI",2020,"4","17.90"
"RI",2020,"5","15.40"
"RI",2020,"6","13.40"
"RI",2020,"7","12.20"
"RI",2020,"8","10.40"
"RI",2020,"9","10.00"
"RI",2020,"10","7.00"
"RI",2020,"11","7.00"
"RI",2020,"12","7.00"
"RI",2021,"1","6.60"
"RI",2021,"2","6.40"
"RI",2021,"3","6.30"
"RI",2021,"4","6.30"
"RI",2021,"5","6.10"
"RI",2021,"6","6.20"
"RI",2021,"7","5.90"
"RI",2021,"8","5.60"
"RI",2021,"9","5.10"
"RI",2021,"10","4.70"
"RI",2021,"11","4.20"
"RI",2021,"12","3.80"
"RI",2022,"1","3.50"
"RI",2022,"2","3.30"
"RI",2022,"3","3.20"
"RI",2022,"4","3.10"
"RI",2022,"5","3.20"
"RI",2022,"6","3.20"
"RI",2022,"7","3.30"
"RI",2022,"8","3.40"
"RI",2022,"9","3.30"
"RI",2022,"10","3.20"
"RI",2022,"11","3.10"
"RI",2022,"12","3.00"
"RI",2023,"1","2.90"
"RI",2023,"2","2.80"
"RI",2023,"3","2.80"
"RI",2023,"4","2.70"
"RI",2023,"5","2.70"
"RI",2023,"6","2.60"
"RI",2023,"7","2.70"
"RI",2023,"8","2.80"
"RI",2023,"9","3.10"
"RI",2023,"10","3.30"
"RI",2023,"11","3.60"
"RI",2023,"12","3.80"
"RI",2024,"1","3.90"
"RI",2024,"2","4.00"
"RI",2024,"3","4.10"
"RI",2024,"4","4.20"
"RI",2024,"5","4.30"
"RI",2024,"6","4.40"
"RI",2024,"7","4.40"
"RI",2024,"8","4.50"
"RI",2024,"9","4.50"
"RI",2024,"10","4.50"
"RI",2024,"11","4.50"
"RI",2024,"12","4.50"
"SC",2015,"1","6.40"
"SC",2015,"2","6.40"
"SC",2015,"3","6.30"
"SC",2015,"4","6.20"
"SC",2015,"5","6.10"
"SC",2015,"6","6.00"
"SC",2015,"7","5.80"
"SC",2015,"8","5.70"
"SC",2015,"9","5.60"
"SC",2015,"10","5.50"
"SC",2015,"11","5.40"
"SC",2015,"12","5.40"
"SC",2016,"1","5.30"
"SC",2016,"2","5.30"
"SC",2016,"3","5.20"
"SC",2016,"4","5.10"
"SC",2016,"5","5.10"
"SC",2016,"6","5.00"
"SC",2016,"7","4.90"
"SC",2016,"8","4.70"
"SC",2016,"9","4.70"
"SC",2016,"10","4.60"
"SC",2016,"11","4.50"
"SC",2016,"12","4.40"
"SC",2017,"1","4.40"
"SC",2017,"2","4.30"
"SC",2017,"3","4.20"
"SC",2017,"4","4.20"
"SC",2017,"5","4.10"
"SC",2017,"6","4.10"
"SC",2017,"7","4.20"
"SC",2017,"8","4.20"
"SC",2017,"9","4.20"
"SC",2017,"10","4.20"
"SC",2017,"11","4.20"
"SC",2017,"12","4.00"
"SC",2018,"1","3.90"
"SC",2018,"2","3.70"
"SC",2018,"3","3.50"
"SC",2018,"4","3.30"
"SC",2018,"5","3.20"
"SC",2018,"6","3.20"
"SC",2018,"7","3.30"
"SC",2018,"8","3.30"
"SC",2018,"9","3.30"
"SC",2018,"10","3.30"
"SC",2018,"11","3.20"
"SC",2018,"12","3.20"
"SC",2019,"1","3.20"
"SC",2019,"2","3.20"
"SC",2019,"3","3.10"
"SC",2019,"4","3.10"
"SC",2019,"5","2.90"
"SC",2019,"6","2.70"
"SC",2019,"7","2.60"
"SC",2019,"8","2.50"
"SC",2019,"9","2.40"
"SC",2019,"10","2.40"
"SC",2019,"11","2.50"
"SC",2019,"12","2.60"
"SC",2020,"1","2.80"
"SC",2020,"2","2.90"
"SC",2020,"3","3.10"
"SC",2020,"4","11.70"
"SC",2020,"5","9.30"
"SC",2020,"6","7.80"
"SC",2020,"7","7.10"
"SC",2020,"8","6.20"
"SC",2020,"9","5.80"
"SC",2020,"10","5.30"
"SC",2020,"11","5.10"
"SC",2020,"12","4.90"
"SC",2021,"1","4.60"
"SC",2021,"2","4.40"
"SC",2021,"3","4.30"
"SC",2021,"4","4.20"
"SC",2021,"5","4.10"
"SC",2021,"6","4.00"
"SC",2021,"7","3.90"
"SC",2021,"8","3.80"
"SC",2021,"9","3.60"
"SC",2021,"10","3.50"
"SC",2021,"11","3.40"
"SC",2021,"12","3.30"
"SC",2022,"1","3.30"
"SC",2022,"2","3.20"
"SC",2022,"3","3.20"
"SC",2022,"4","3.20"
"SC",2022,"5","3.20"
"SC",2022,"6","3.20"
"SC",2022,"7","3.20"
"SC",2022,"8","3.20"
"SC",2022,"9","3.20"
"SC",2022,"10","3.20"
"SC",2022,"11","3.20"
"SC",2022,"12","3.10"
"SC",2023,"1","3.10"
"SC",2023,"2","3.00"
"SC",2023,"3","3.00"
"SC",2023,"4","2.90"
"SC",2023,"5","2.80"
"SC",2023,"6","2.80"
"SC",2023,"7","2.80"
"SC",2023,"8","2.90"
"SC",2023,"9","3.00"
"SC",2023,"10","3.10"
"SC",2023,"11","3.20"
"SC",2023,"12","3.30"
"SC",2024,"1","3.40"
"SC",2024,"2","3.50"
"SC",2024,"3","3.70"
"SC",2024,"4","3.90"
"SC",2024,"5","4.20"
"SC",2024,"6","4.40"
"SC",2024,"7","4.50"
"SC",2024,"8","4.60"
"SC",2024,"9","4.50"
"SC",2024,"10","4.50"
"SC",2024,"11","4.40"
"SC",2024,"12","4.40"
"SD",2015,"1","3.20"
"SD",2015,"2","3.20"
"SD",2015,"3","3.10"
"SD",2015,"4","3.10"
"SD",2015,"5","3.10"
"SD",2015,"6","3.10"
"SD",2015,"7","3.00"
"SD",2015,"8","3.00"
"SD",2015,"9","2.90"
"SD",2015,"10","2.90"
"SD",2015,"11","2.90"
"SD",2015,"12","2.80"
"SD",2016,"1","2.80"
"SD",2016,"2","2.80"
"SD",2016,"3","2.80"
"SD",2016,"4","2.90"
"SD",2016,"5","2.90"
"SD",2016,"6","3.00"
"SD",2016,"7","3.10"
"SD",2016,"8","3.10"
"SD",2016,"9","3.10"
"SD",2016,"10","3.20"
"SD",2016,"11","3.20"
"SD",2016,"12","3.10"
"SD",2017,"1","3.10"
"SD",2017,"2","3.10"
"SD",2017,"3","3.00"
"SD",2017,"4","3.00"
"SD",2017,"5","3.00"
"SD",2017,"6","3.00"
"SD",2017,"7","3.00"
"SD",2017,"8","3.00"
"SD",2017,"9","3.00"
"SD",2017,"10","3.00"
"SD",2017,"11","3.00"
"SD",2017,"12","3.00"
"SD",2018,"1","2.90"
"SD",2018,"2","2.90"
"SD",2018,"3","2.90"
"SD",2018,"4","2.80"
"SD",2018,"5","2.80"
"SD",2018,"6","2.70"
"SD",2018,"7","2.70"
"SD",2018,"8","2.70"
"SD",2018,"9","2.70"
"SD",2018,"10","2.70"
"SD",2018,"11","2.70"
"SD",2018,"12","2.70"
"SD",2019,"1","2.80"
"SD",2019,"2","2.80"
"SD",2019,"3","2.80"
"SD",2019,"4","2.80"
"SD",2019,"5","2.80"
"SD",2019,"6","2.80"
"SD",2019,"7","2.80"
"SD",2019,"8","2.70"
"SD",2019,"9","2.70"
"SD",2019,"10","2.70"
"SD",2019,"11","2.60"
"SD",2019,"12","2.60"
"SD",2020,"1","2.50"
"SD",2020,"2","2.50"
"SD",2020,"3","2.40"
"SD",2020,"4","8.80"
"SD",2020,"5","6.60"
"SD",2020,"6","5.30"
"SD",2020,"7","4.70"
"SD",2020,"8","3.90"
"SD",2020,"9","3.60"
"SD",2020,"10","3.30"
"SD",2020,"11","3.10"
"SD",2020,"12","3.00"
"SD",2021,"1","2.90"
"SD",2021,"2","2.80"
"SD",2021,"3","2.80"
"SD",2021,"4","2.80"
"SD",2021,"5","2.70"
"SD",2021,"6","2.70"
"SD",2021,"7","2.60"
"SD",2021,"8","2.50"
"SD",2021,"9","2.40"
"SD",2021,"10","2.20"
"SD",2021,"11","2.10"
"SD",2021,"12","2.00"
"SD",2022,"1","1.90"
"SD",2022,"2","1.90"
"SD",2022,"3","1.80"
"SD",2022,"4","1.80"
"SD",2022,"5","1.90"
"SD",2022,"6","1.90"
"SD",2022,"7","1.90"
"SD",2022,"8","1.90"
"SD",2022,"9","2.00"
"SD",2022,"10","1.90"
"SD",2022,"11","1.90"
"SD",2022,"12","1.90"
"SD",2023,"1","1.80"
"SD",2023,"2","1.80"
"SD",2023,"3","1.80"
"SD",2023,"4","1.80"
"SD",2023,"5","1.80"
"SD",2023,"6","1.80"
"SD",2023,"7","1.80"
"SD",2023,"8","1.80"
"SD",2023,"9","1.80"
"SD",2023,"10","1.80"
"SD",2023,"11","1.80"
"SD",2023,"12","1.80"
"SD",2024,"1","1.70"
"SD",2024,"2","1.70"
"SD",2024,"3","1.70"
"SD",2024,"4","1.80"
"SD",2024,"5","1.80"
"SD",2024,"6","1.80"
"SD",2024,"7","1.80"
"SD",2024,"8","1.80"
"SD",2024,"9","1.80"
"SD",2024,"10","1.90"
"SD",2024,"11","1.90"
"SD",2024,"12","1.90"
"TN",2015,"1","6.10"
"TN",2015,"2","6.00"
"TN",2015,"3","5.90"
"TN",2015,"4","5.80"
"TN",2015,"5","5.70"
"TN",2015,"6","5.60"
"TN",2015,"7","5.50"
"TN",2015,"8","5.40"
"TN",2015,"9","5.30"
"TN",2015,"10","5.10"
"TN",2015,"11","5.00"
"TN",2015,"12","4.90"
"TN",2016,"1","4.80"
"TN",2016,"2","4.70"
"TN",2016,"3","4.70"
"TN",2016,"4","4.70"
"TN",2016,"5","4.70"
"TN",2016,"6","4.70"
"TN",2016,"7","4.70"
"TN",2016,"8","4.80"
"TN",2016,"9","4.80"
"TN",2016,"10","4.80"
"TN",2016,"11","4.80"
"TN",2016,"12","4.70"
"TN",2017,"1","4.50"
"TN",2017,"2","4.30"
"TN",2017,"3","4.10"
"TN",2017,"4","3.90"
"TN",2017,"5","3.70"
"TN",2017,"6","3.60"
"TN",2017,"7","3.50"
"TN",2017,"8","3.40"
"TN",2017,"9","3.40"
"TN",2017,"10","3.40"
"TN",2017,"11","3.50"
"TN",2017,"12","3.50"
"TN",2018,"1","3.50"
"TN",2018,"2","3.50"
"TN",2018,"3","3.50"
"TN",2018,"4","3.50"
"TN",2018,"5","3.50"
"TN",2018,"6","3.50"
"TN",2018,"7","3.50"
"TN",2018,"8","3.50"
"TN",2018,"9","3.50"
"TN",2018,"10","3.50"
"TN",2018,"11","3.50"
"TN",2018,"12","3.50"
"TN",2019,"1","3.50"
"TN",2019,"2","3.40"
"TN",2019,"3","3.40"
"TN",2019,"4","3.40"
"TN",2019,"5","3.30"
"TN",2019,"6","3.20"
"TN",2019,"7","3.20"
"TN",2019,"8","3.20"
"TN",2019,"9","3.30"
"TN",2019,"10","3.30"
"TN",2019,"11","3.40"
"TN",2019,"12","3.40"
"TN",2020,"1","3.40"
"TN",2020,"2","3.50"
"TN",2020,"3","3.50"
"TN",2020,"4","15.70"
"TN",2020,"5","12.10"
"TN",2020,"6","10.20"
"TN",2020,"7","9.00"
"TN",2020,"8","7.60"
"TN",2020,"9","7.10"
"TN",2020,"10","6.30"
"TN",2020,"11","5.90"
"TN",2020,"12","5.60"
"TN",2021,"1","5.40"
"TN",2021,"2","5.20"
"TN",2021,"3","5.10"
"TN",2021,"4","5.00"
"TN",2021,"5","4.90"
"TN",2021,"6","4.70"
"TN",2021,"7","4.40"
"TN",2021,"8","4.20"
"TN",2021,"9","3.90"
"TN",2021,"10","3.70"
"TN",2021,"11","3.60"
"TN",2021,"12","3.50"
"TN",2022,"1","3.40"
"TN",2022,"2","3.40"
"TN",2022,"3","3.30"
"TN",2022,"4","3.30"
"TN",2022,"5","3.30"
"TN",2022,"6","3.30"
"TN",2022,"7","3.30"
"TN",2022,"8","3.30"
"TN",2022,"9","3.40"
"TN",2022,"10","3.40"
"TN",2022,"11","3.40"
"TN",2022,"12","3.40"
"TN",2023,"1","3.40"
"TN",2023,"2","3.30"
"TN",2023,"3","3.20"
"TN",2023,"4","3.20"
"TN",2023,"5","3.10"
"TN",2023,"6","3.10"
"TN",2023,"7","3.20"
"TN",2023,"8","3.20"
"TN",2023,"9","3.20"
"TN",2023,"10","3.30"
"TN",2023,"11","3.30"
"TN",2023,"12","3.20"
"TN",2024,"1","3.20"
"TN",2024,"2","3.10"
"TN",2024,"3","3.10"
"TN",2024,"4","3.20"
"TN",2024,"5","3.20"
"TN",2024,"6","3.30"
"TN",2024,"7","3.40"
"TN",2024,"8","3.60"
"TN",2024,"9","3.70"
"TN",2024,"10","3.70"
"TN",2024,"11","3.70"
"TN",2024,"12","3.70"
"TX",2015,"1","4.50"
"TX",2015,"2","4.50"
"TX",2015,"3","4.50"
"TX",2015,"4","4.40"
"TX",2015,"5","4.40"
"TX",2015,"6","4.40"
"TX",2015,"7","4.40"
"TX",2015,"8","4.50"
"TX",2015,"9","4.50"
"TX",2015,"10","4.50"
"TX",2015,"11","4.50"
"TX",2015,"12","4.50"
"TX",2016,"1","4.50"
"TX",2016,"2","4.50"
"TX",2016,"3","4.50"
"TX",2016,"4","4.50"
"TX",2016,"5","4.60"
"TX",2016,"6","4.70"
"TX",2016,"7","4.70"
"TX",2016,"8","4.80"
"TX",2016,"9","4.80"
"TX",2016,"10","4.80"
"TX",2016,"11","4.80"
"TX",2016,"12","4.80"
"TX",2017,"1","4.80"
"TX",2017,"2","4.70"
"TX",2017,"3","4.70"
"TX",2017,"4","4.60"
"TX",2017,"5","4.40"
"TX",2017,"6","4.30"
"TX",2017,"7","4.20"
"TX",2017,"8","4.20"
"TX",2017,"9","4.10"
"TX",2017,"10","4.10"
"TX",2017,"11","4.10"
"TX",2017,"12","4.10"
"TX",2018,"1","4.10"
"TX",2018,"2","4.10"
"TX",2018,"3","4.00"
"TX",2018,"4","4.00"
"TX",2018,"5","4.00"
"TX",2018,"6","3.90"
"TX",2018,"7","3.90"
"TX",2018,"8","3.80"
"TX",2018,"9","3.80"
"TX",2018,"10","3.80"
"TX",2018,"11","3.80"
"TX",2018,"12","3.80"
"TX",2019,"1","3.70"
"TX",2019,"2","3.70"
"TX",2019,"3","3.60"
"TX",2019,"4","3.50"
"TX",2019,"5","3.40"
"TX",2019,"6","3.40"
"TX",2019,"7","3.50"
"TX",2019,"8","3.50"
"TX",2019,"9","3.50"
"TX",2019,"10","3.50"
"TX",2019,"11","3.50"
"TX",2019,"12","3.50"
"TX",2020,"1","3.50"
"TX",2020,"2","3.60"
"TX",2020,"3","5.00"
"TX",2020,"4","12.80"
"TX",2020,"5","11.70"
"TX",2020,"6","10.10"
"TX",2020,"7","9.30"
"TX",2020,"8","8.00"
"TX",2020,"9","7.70"
"TX",2020,"10","7.10"
"TX",2020,"11","7.00"
"TX",2020,"12","6.90"
"TX",2021,"1","6.70"
"TX",2021,"2","6.60"
"TX",2021,"3","6.40"
"TX",2021,"4","6.20"
"TX",2021,"5","6.00"
"TX",2021,"6","5.90"
"TX",2021,"7","5.60"
"TX",2021,"8","5.30"
"TX",2021,"9","5.00"
"TX",2021,"10","4.80"
"TX",2021,"11","4.60"
"TX",2021,"12","4.40"
"TX",2022,"1","4.30"
"TX",2022,"2","4.10"
"TX",2022,"3","3.90"
"TX",2022,"4","3.90"
"TX",2022,"5","3.80"
"TX",2022,"6","3.80"
"TX",2022,"7","3.80"
"TX",2022,"8","3.70"
"TX",2022,"9","3.80"
"TX",2022,"10","3.90"
"TX",2022,"11","4.00"
"TX",2022,"12","4.00"
"TX",2023,"1","4.10"
"TX",2023,"2","4.10"
"TX",2023,"3","4.10"
"TX",2023,"4","4.00"
"TX",2023,"5","4.00"
"TX",2023,"6","4.00"
"TX",2023,"7","4.00"
"TX",2023,"8","4.00"
"TX",2023,"9","4.00"
"TX",2023,"10","4.00"
"TX",2023,"11","4.00"
"TX",2023,"12","3.90"
"TX",2024,"1","3.90"
"TX",2024,"2","3.90"
"TX",2024,"3","4.00"
"TX",2024,"4","4.00"
"TX",2024,"5","4.10"
"TX",2024,"6","4.10"
"TX",2024,"7","4.10"
"TX",2024,"8","4.20"
"TX",2024,"9","4.20"
"TX",2024,"10","4.20"
"TX",2024,"11","4.20"
"TX",2024,"12","4.20"
"UT",2015,"1","3.50"
"UT",2015,"2","3.50"
"UT",2015,"3","3.50"
"UT",2015,"4","3.50"
"UT",2015,"5","3.50"
"UT",2015,"6","3.50"
"UT",2015,"7","3.50"
"UT",2015,"8","3.50"
"UT",2015,"9","3.50"
"UT",2015,"10","3.50"
"UT",2015,"11","3.50"
"UT",2015,"12","3.50"
"UT",2016,"1","3.50"
"UT",2016,"2","3.50"
"UT",2016,"3","3.50"
"UT",2016,"4","3.40"
"UT",2016,"5","3.40"
"UT",2016,"6","3.30"
"UT",2016,"7","3.30"
"UT",2016,"8","3.30"
"UT",2016,"9","3.20"
"UT",2016,"10","3.20"
"UT",2016,"11","3.20"
"UT",2016,"12","3.20"
"UT",2017,"1","3.20"
"UT",2017,"2","3.20"
"UT",2017,"3","3.20"
"UT",2017,"4","3.20"
"UT",2017,"5","3.20"
"UT",2017,"6","3.20"
"UT",2017,"7","3.20"
"UT",2017,"8","3.10"
"UT",2017,"9","3.10"
"UT",2017,"10","3.10"
"UT",2017,"11","3.10"
"UT",2017,"12","3.10"
"UT",2018,"1","3.00"
"UT",2018,"2","3.00"
"UT",2018,"3","3.00"
"UT",2018,"4","2.90"
"UT",2018,"5","2.90"
"UT",2018,"6","2.90"
"UT",2018,"7","2.90"
"UT",2018,"8","2.90"
"UT",2018,"9","2.90"
"UT",2018,"10","2.90"
"UT",2018,"11","2.90"
"UT",2018,"12","2.80"
"UT",2019,"1","2.80"
"UT",2019,"2","2.70"
"UT",2019,"3","2.70"
"UT",2019,"4","2.60"
"UT",2019,"5","2.60"
"UT",2019,"6","2.50"
"UT",2019,"7","2.50"
"UT",2019,"8","2.50"
"UT",2019,"9","2.40"
"UT",2019,"10","2.40"
"UT",2019,"11","2.40"
"UT",2019,"12","2.40"
"UT",2020,"1","2.50"
"UT",2020,"2","2.50"
"UT",2020,"3","2.50"
"UT",2020,"4","10.00"
"UT",2020,"5","7.70"
"UT",2020,"6","6.40"
"UT",2020,"7","5.70"
"UT",2020,"8","4.80"
"UT",2020,"9","4.50"
"UT",2020,"10","4.00"
"UT",2020,"11","3.80"
"UT",2020,"12","3.60"
"UT",2021,"1","3.40"
"UT",2021,"2","3.30"
"UT",2021,"3","3.10"
"UT",2021,"4","3.00"
"UT",2021,"5","2.90"
"UT",2021,"6","2.80"
"UT",2021,"7","2.70"
"UT",2021,"8","2.60"
"UT",2021,"9","2.50"
"UT",2021,"10","2.40"
"UT",2021,"11","2.30"
"UT",2021,"12","2.20"
"UT",2022,"1","2.20"
"UT",2022,"2","2.20"
"UT",2022,"3","2.30"
"UT",2022,"4","2.30"
"UT",2022,"5","2.30"
"UT",2022,"6","2.30"
"UT",2022,"7","2.40"
"UT",2022,"8","2.40"
"UT",2022,"9","2.50"
"UT",2022,"10","2.50"
"UT",2022,"11","2.50"
"UT",2022,"12","2.50"
"UT",2023,"1","2.50"
"UT",2023,"2","2.50"
"UT",2023,"3","2.50"
"UT",2023,"4","2.50"
"UT",2023,"5","2.60"
"UT",2023,"6","2.60"
"UT",2023,"7","2.70"
"UT",2023,"8","2.70"
"UT",2023,"9","2.80"
"UT",2023,"10","2.80"
"UT",2023,"11","2.90"
"UT",2023,"12","2.90"
"UT",2024,"1","2.90"
"UT",2024,"2","3.00"
"UT",2024,"3","3.00"
"UT",2024,"4","3.10"
"UT",2024,"5","3.20"
"UT",2024,"6","3.30"
"UT",2024,"7","3.30"
"UT",2024,"8","3.30"
"UT",2024,"9","3.30"
"UT",2024,"10","3.30"
"UT",2024,"11","3.30"
"UT",2024,"12","3.30"
"VA",2015,"1","4.70"
"VA",2015,"2","4.70"
"VA",2015,"3","4.60"
"VA",2015,"4","4.60"
"VA",2015,"5","4.50"
"VA",2015,"6","4.40"
"VA",2015,"7","4.30"
"VA",2015,"8","4.20"
"VA",2015,"9","4.20"
"VA",2015,"10","4.10"
"VA",2015,"11","4.10"
"VA",2015,"12","4.10"
"VA",2016,"1","4.00"
"VA",2016,"2","4.00"
"VA",2016,"3","4.00"
"VA",2016,"4","4.00"
"VA",2016,"5","4.00"
"VA",2016,"6","4.00"
"VA",2016,"7","4.00"
"VA",2016,"8","4.00"
"VA",2016,"9","4.00"
"VA",2016,"10","4.00"
"VA",2016,"11","4.00"
"VA",2016,"12","4.00"
"VA",2017,"1","4.00"
"VA",2017,"2","3.90"
"VA",2017,"3","3.80"
"VA",2017,"4","3.70"
"VA",2017,"5","3.70"
"VA",2017,"6","3.60"
"VA",2017,"7","3.50"
"VA",2017,"8","3.50"
"VA",2017,"9","3.50"
"VA",2017,"10","3.50"
"VA",2017,"11","3.40"
"VA",2017,"12","3.40"
"VA",2018,"1","3.40"
"VA",2018,"2","3.30"
"VA",2018,"3","3.20"
"VA",2018,"4","3.10"
"VA",2018,"5","2.90"
"VA",2018,"6","2.80"
"VA",2018,"7","2.80"
"VA",2018,"8","2.80"
"VA",2018,"9","2.80"
"VA",2018,"10","2.90"
"VA",2018,"11","3.00"
"VA",2018,"12","3.00"
"VA",2019,"1","3.10"
"VA",2019,"2","3.00"
"VA",2019,"3","2.90"
"VA",2019,"4","2.80"
"VA",2019,"5","2.70"
"VA",2019,"6","2.50"
"VA",2019,"7","2.50"
